999,887,26.26086956521739
999,789,26.26086956521739
999,572,26.26086956521739
999,3119,26.26086956521739
999,3065,26.26086956521739
999,3828,26.26086956521739
999,98,26.26086956521739
999,2703,26.26086956521739
999,192,26.26086956521739
999,847,26.26086956521739
998,572,94.375
998,2563,94.375
998,98,94.375
998,311,94.375
998,1470,94.375
998,3666,94.375
998,286,94.375
998,706,94.375
998,396,94.375
998,3458,94.375
997,98,262.6086956521739
997,1548,262.6086956521739
997,763,262.6086956521739
997,887,262.6086956521739
997,607,262.6086956521739
997,138,262.6086956521739
997,584,262.6086956521739
997,3380,262.6086956521739
997,3229,262.6086956521739
997,2214,262.6086956521739
996,2955,35.7396449704142
996,758,35.7396449704142
996,744,35.7396449704142
996,1510,35.7396449704142
996,1470,35.7396449704142
996,2821,35.7396449704142
996,3085,35.7396449704142
996,311,35.7396449704142
996,2258,35.7396449704142
996,3229,35.7396449704142
994,1486,13.821510297482838
994,3187,13.821510297482838
994,3666,13.821510297482838
994,2825,13.821510297482838
994,2821,13.821510297482838
994,398,13.821510297482838
994,1528,13.821510297482838
994,712,13.821510297482838
994,3336,13.821510297482838
994,3472,13.821510297482838
991,884,39.22077922077922
991,138,39.22077922077922
991,572,39.22077922077922
991,607,39.22077922077922
991,1133,39.22077922077922
991,1553,39.22077922077922
991,584,39.22077922077922
991,3229,39.22077922077922
991,878,39.22077922077922
991,311,39.22077922077922
990,311,201.33333333333334
990,572,201.33333333333334
990,98,201.33333333333334
990,1495,201.33333333333334
990,1470,201.33333333333334
990,2955,201.33333333333334
990,1364,100.66666666666667
990,3336,100.66666666666667
990,1989,100.66666666666667
990,2234,100.66666666666667
99,792,137.27272727272728
99,2576,137.27272727272728
99,2955,137.27272727272728
99,3800,137.27272727272728
99,1470,137.27272727272728
99,108,102.95454545454545
99,1989,68.63636363636364
99,884,68.63636363636364
99,2754,68.63636363636364
99,1886,68.63636363636364
988,1510,109.81818181818181
988,2821,109.81818181818181
988,821,109.81818181818181
988,758,109.81818181818181
988,744,109.81818181818181
988,584,109.81818181818181
988,3229,109.81818181818181
988,878,109.81818181818181
988,3380,109.81818181818181
988,138,109.81818181818181
987,138,208.27586206896552
